negative	农耕就是理想生活嘛？！沽名钓誉！|！
positive	南无阿弥佗佛
positive	父母深恩，出家大爱，随是普通人，却都是大善人！！！
positive	南无阿弥陀佛！
neutral	猪的聪明程度仅次于猴类
negative	四肢是发达，脑袋却笨了。得不偿失。
positive	这首偈的意思是人要用智慧而非聪明行事。所有运用聪明才智做的事，不论好坏，最终都会自吃苦果。
neutral	富孩子 穷教育
positive	没有邪念那会怎会被骗
positive	阿弥陀佛！
negative	有这么多钱，不知道支援贫困的地方。积的不是德，积的是缺德。
negative	无知的人还是那么多吗？
neutral	非要用全裸表达你的艺术，还觉得别人low，每次都觉得这种艺术一文不值。
negative	国家开会能喝上百岁山不？
negative	人家有钱管你屁事
positive	南无阿弥陀佛
neutral	一切法即是佛法，能明白这一句者可以评论，明白者也不会评论，那些瞎评论的可笑可悲的要死。
negative	企业家都是假惺惺的败类
neutral	魔鬼是比喻
neutral	大小乘，指的是佛法尊
positive	高僧们应是尽力了。
positive	我想说的和平时代讲中庸，战争年代讲英雄，他是适应时代的弄潮儿，各色心情的人听后感觉和理解不一样，各所有得，我觉得我们平常人仍需淡泊些。
negative	祝这些名字在生死簿阳寿尽
positive	南无阿弥陀佛！
negative	病的不轻
positive	以前看过一段取动物皮毛的视频<br>动物被活甩至晕  再下刀 从手脚处开下去 皮被活生生的肉体上 扒下来 生物从刮皮的痛苦中醒来  看着自己血红的肌肉 全身从上至下颤抖着 在痛苦中挣扎中死去......<br>众生皆平等  善恶由你左右 从自己做起善待你边的一切生灵
neutral	看来是真的
neutral	如来藏里如来境如来境中如来界如来界里皆如来如来平等众生
positive	南无阿弥陀佛！
negative	主持你那么有钱捐点造福众生可好？
neutral	出此言看来你开悟了
positive	我爱毛主席
neutral	呵呵
neutral	哈哈哈哈，飘过
negative	太差
positive	唉，西方媒体把成就者当成干尸，实在可悲！
positive	啊昵陀佛
positive	要依法修德修行，切不可忘义敛财
positive	全国人民都要支持习主席
positive	无相
negative	还俗就行了，
positive	中印友好符合两国人民利益，也有助于亚洲和平，甚至影响世界
negative	佛门出现，男盗女娼，可悲可叹】
negative	方丈放下报纸摸了摸大肚皮道:哦迷托佛
neutral	亲爱科学。
positive	共同促进中国佛教文化在海外的弘扬和传播，让更多的海外人士了解和认识中国传统文化和华夏佛教的优良传统
positive	不愧是最美禅修营！
positive	找到了就好
negative	不敢去寺庙烧香呀。烧不起，木钱那些看门的三俗和尚都不让进门。
neutral	我们泉州的寺庙就不存在欺诈，连门票都不要，要门票的就不叫寺庙！
neutral	很多和尚都这样
negative	寺庙都xianping爱富
positive	信仰上坡是时代规律之必然
positive	功德无量啊
neutral	宗教的核心是大欲盖过小欲，当有一个更大的国家发展方向和发展空间，人会不会中国化？
negative	连和尚都要看脸了？！
positive	顶礼南无大慈大悲观世音菩萨！
neutral	如果是非法产业链，直接报警不是就可以了吗？警察不管那应该就是有合法手续的才对啊？
negative	谢谢大师，听你的话我又加仓了
negative	哪有高人的像？一脸油光，养尊处优久了吧
neutral	自己搞的肯定不会差到哪里的！
neutral	难道中国的不可以？
negative	全中国这样，中国就完了，首先是被小日本+美国侵略
negative	2500年了，故事传到现在已经严重扭曲了
negative	但是应该知道一点的是，和尚条件都变高级了，以前是用剃头刀，現在是无线充电推子。
positive	阿弥陀佛！因果报应，六道轮回。佛教有一整套完美的理论体系。你信不信他都存在，佛度有缘人！
positive	我也好想去看看
positive	在我看来，诵经的母亲也是自我平衡自我解压的一种方式
positive	尽量吃素，不把自己的欲望快乐建立在其他生灵的痛苦上。放下屠刀，立地成佛。放下屠刀的当下这一秒钟，你就是觉者。
positive	阿弥陀佛。顶礼希阿荣博堪布！
negative	都不是什么好东西！
negative	吃羊肉、猪肉也是罪恶，最好啥也别吃，饿死王八蛋！
neutral	师兄有QQ号吗，可否要一个，加个好友， 2930193728，想跟您学习学习，谢谢感恩！
negative	还是有利益
positive	南无阿弥陀佛！??????
positive	大大瑞相，中华复兴的标志。
negative	一个地痞流氓能干什么好事？
positive	度己度总，岂能忽略爱人。<br>独善其身，不是丈夫所为。<br>善与不善，世间自有公论，<br>佛法无边，在心不在庙中。
positive	额尔德尼！我是你的信徒！
negative	佛本是道
positive	法相庄严，正法驻世
neutral	有可能傳播疫情？你們TM防疫站是幹什麼吃的？不檢查就殺？
positive	愿以此功德，庄严佛净土。上报四重恩，下济三途苦。若有见闻者，悉发菩提心。尽此一报身，同生极乐国。
positive	正如你所说,你应该也看到世间的另一面啊,世间一切色相都有空的本质阿;<br>如果你能明白色不异空,空不异色,你离得道就不远了;<br>而你现在的问题就是只看到了色,却没看到空哦;
negative	亲子鉴定不敢做，又说人家造谣，都没有证据怎么解释？本文一派胡言。
neutral	心脏停跳就算死了吗？换心术还将心脏墒了呢？蟑螂断头一个星期都还话着呢！脑死亡植物人不也是活的吗，只是设有欲望而已！心脏停止跳动就算死亡吗？怎么又活过来了！所谓灵魂只是欲望而也，事实上一切欲望消失才算死亡！植物人就只是一部机器！
positive	禅者的足迹！
negative	真是佛心神圣!!今日少林主持与前辈对照,释永信,何言以对?阿弥陀佛!!
negative	这就是传说中的灯草和尚？
neutral	倭寇亡我之心不死，国人当发奋自强。
positive	古希腊哲学家及数学家毕达哥拉斯“我的朋友们，不要为了罪恶的食物沾染你们的身体，有玉米，有从树上垂下来的水果，还有葡萄园里的葡萄供我们食用，更有甘美的食用植物和蔬菜，大地供给了许多无罪的丰盛食物，也提供人类不用杀戮即可获得的大餐。”他还付钱给渔夫，将他们捕回来的鱼放生。
positive	真正和尚是没有出来化缘的
neutral	怎样回归真实：悉达多闻”紧易断 松无声”知避世的苦修是虚妄，当捧起一钵米饭方知众生都为一饭的真实是中道，一生实践第次乞食。蚊让你无知利于吸血，蛇用毒麻痹便于吞食。以佛号描面，以经文制皮，以天堂示媚，以如愿为饵，一切冠冕堂皇都是画皮。至情闻香悦，至性一饭足，复归婴儿的纯真，我无惧！
positive	看得我泪流满面。。。
neutral	多过寿者工无过者尼
negative	释不悔
positive	我佛慈悲
positive	弘扬中华优秀传统文化，以求得人心安宁，促进社会和睦，维护世界和平，增进人类福祉,为万世开太平。
negative	峨眉派乱了
positive	佛教的经典都是教导给佛教的信众的，不信之人，有谁邀请您来听了吗？
positive	佛法无边，普度众生，我始终相信因果报应论，多做善世吧，世人！
positive	家人平安健康?
negative	喇嘛教并非是我们佛教，所以张铁林做什么东西，以佛教无关。他无慈悲心，信仰喇嘛教，也是各人因缘。
neutral	痛！
positive	阿弥陀佛
neutral	大家都要擦亮眼睛，明辨是真和尚真尼姑，还是假和尚假尼姑假法师假活佛假协会统称为：魔眷属六师。人人要对其喊打。
positive	我佛慈悲，感谢长老开示，南无阿弥陀佛
negative	去年去的崇山除了在塔林那片寂静以外感受不到原本佛门净地那种大彻大悟的宁静对于千里迢迢慕名而去的自己会对自己说这就是少林寺吗
positive	放下私心杂念，随缘而安。南无阿弥陀佛。
negative	我就不怕地狱，因为它根本不存在。
positive	我佛慈悲
negative	按照举报的内容核实吧，没有的话就把这个造谣者抓起来，我相信且支持花和尚！
neutral	一句话，无产生意识的生命存在，就无意识，就无喜怒哀乐、无痛苦、无烦恼。只要产生意识的生命存在就有意识就有欲望，就有烦恼，所以，有意识产生的生命所到之处就无天堂。要到达无苦无乐的天堂，只有放弃产生意识的生命存在，那是无我的实现。
neutral	轮回是佛教的精髓吗？
positive	请常念 南无阿弥陀佛 功德无量   请常念  南无阿弥陀佛  功德无量
neutral	贫僧
positive	说得好
positive	感恩法师开示！赞叹凤凰
positive	南无阿弥陀佛！随喜赞叹！
negative	现在的比丘，什么事也落不下。
neutral	菩萨渡有缘人、<br>城管应该在外围保护下撒。
positive	此言真实，别说临命终时。就是你平时念至一心不乱，也能获得喜乐。可惜我守不住境界
positive	阿弥陀佛 阿弥陀佛
positive	得道高僧
positive	南无阿弥陀佛
negative	顺便给自己超度一下
neutral	一看就是用的大型收割机。用镰刀割麦才算壮观
negative	放屁！妖言惑众！这是佛教吗？现在这些佛教的广告越来越离谱了！
positive	南无阿弥陀佛，一条有佛缘的狗，但愿它此生尽后往生到西方极乐世界，终结六道轮回。
positive	功德无量！南无阿弥陀佛！
negative	这基本上是假和尚，在这片神奇土地上，到处都是物欲横流，道德沦丧！
positive	为凤凰编辑点赞！
negative	大师说的非常在理 ，有些和尚一直游走在灰色地带，教规拿他们没办法，或许，举报人只有出此极端方式，来处理教内事物，挺悲哀。<br>大师慈眉善目，言辞得体，一看就知有道高僧，谢谢您，佛家有你们，教友有信心。
negative	你见到的未必是真的，何况你见到的是假的呢！幻觉与梦会使人精神失常的！嘎叽嘎叽，博弄嘎叽，博弄真嘎叽，不停说哈！
negative	佛教本是人伦崎根!君可见和尚当爹,尼姑进产(禅)房
positive	其實有托钵者，你也生不起信心，就是佛陀到你面前一毛钱你也不会舍，因為你根本就不是佛弟子!
neutral	白鹤如此，我们人类该当如何？
neutral	给你来一碗会从的面
negative	迷信职业向现代化发展，也是社会恶相增长的表现！
neutral	G我在厦门174医院钱给了，做手术的字签了，毛也刮了，我的主治医生准备将我上手术架做手术了。院领导（黄长明等）不许做手术，把我放在病床上不让做手术。我妈近70岁向他们磕头，他们仍不给做手术。我现在两个脚的骨头都有弯。17天里我生不如死，他们犹如毒蟹，我花了很多钱，他们却不给手术！苍天呀！
positive	多次在网上看到放生消息，把非中国本土生物放生，网上看到专家多次提醒无序放生会带来严重后果建议国家完善法律，规范放生行为。
neutral	我有个想法，就是从长江黄河下游出水口将淡水回抽，再建一二条东高西低的逆水渠，把淡水从新回流到西部，并为此再新建几座核电站提供专用电力，不知行得通否。
neutral	腾讯娱乐让人失望，自掘坟墓！
positive	佛教者，不能传播迷信，有违师尊本意。造恶不断，必罪其其身。
negative	真正的魔是佛、是如来！紧箍咒是谁戴的，跳不出手掌是谁的手？是僧、是佛、是如来！
negative	呵你一脸如来佛祖的
neutral	很多年了
positive	阿弥陀佛
positive	一切有为法，如梦幻泡影，如露亦如电，应作如是观。
positive	阿弥陀佛
negative	肉食者鄙素食者慧，吃红肉的人有情有义，不吃肉的人薄情寡义。
positive	这少林弟子得有多大的定力才能不搭帐篷啊
positive	一起期盼！
negative	毛主席不信这些牛鬼蛇神…砸了它
positive	寒潮要来了，愿毕文管们心快“回暖”吧，作恶终自害啊！
negative	想当然凭空诬陷别人是“剽窃、转述、不经人同意而转载、转贴，把化学院讲座听来的鸡零狗碎的胡说八道当成自己的“作品”，当成自己的经验”，是不是很无耻呢？<br>告诉你：我师父说的法，师父亲手交给我并且说过我可以做“代言人”，因为他完全信任我在笔记中不会更改他的意思。<br>我师父是从前任祖师手里亲手接过法卷的法嗣，也是佛教界的一位专门培养法师的阿阇梨，也是一位禅师。他的工作把祖师传承的法本加以诠释传承给后人，他交代我们：佛弟子应该广为传播佛法，这是佛菩萨跟祖师大德的殷勤嘱托。<br>既然自称从来没读过一本佛经，因而对佛法一窍不通，所以恬不知耻地把祖师传承的法宝说成“鸡零狗碎的胡说八道”，这也很正常。呵呵！
neutral	抗议非法的 不影响合法的呀
negative	离了好几次婚，素不素有个鸟用？
positive	好
negative	卧槽，这小日本怎么还有这创意？
positive	戒律对于佛弟子，也同样是保护伞，是行为准绳，是为了使我们明白什么应该做，什么不应该做。
positive	我佛慈悲，阿弥陀佛
negative	贪嗔痴慢的慢怎讲？你已达想入非非之状，祝你早日升天！
neutral	都显示出来！这样很公平！我凭良心评论！也不需要任何准备！
positive	习总对外坚持中国要走和平发展道路，对内真正关怀百姓民生疾苦，是人们的好书记，好领导
negative	完全不懂放生党的脑回路是怎样的~
positive	南無阿弥陀佛
positive	阿弥陀佛！
positive	看后感触良多，感谢大师教化！南无阿弥陀佛！
neutral	！
neutral	还吃狗肉吗
negative	这是为释永信招魂来了。小编真是用心良苦啊！
negative	佛教经济进军电信业了。南无电话卡菩萨
negative	严查释永信，严查释永信。还佛门清净。
positive	南無阿彌陀佛！
neutral	人都有佛性，都有善心，只自己一心向善，均能成佛这个师傅在误人子弟，也在误他自己。
positive	阿弥陀佛
negative	和尚这么肥能是真和尚？
positive	好美的解释。
neutral	蓟县人，打拼出来的山里娃，不容易，继续加油啊！
positive	一场梦何必挣。。。。。
positive	阿弥陀佛……
negative	无风不起浪
neutral	居然有人说活该....呵呵
negative	呵呵
neutral	什么情况？
positive	現有眷屬，常樂遠離；
negative	愚昧无知，可笑可悲[大笑][大笑][大笑]
negative	未烧尽的骨头或者体内的结石，仅此而已。
negative	沉醉于虚拟世界，从来就没有不快乐，如同现代青年人沉迷网络一样，完全脱离现实！
positive	佛法是不会灭的，而是文明与佛渐行渐远，逆子不认父。犹如现在的网络，迷得越深，与清净心、佛的知慧就越远。
neutral	写此文者不知现在神明
neutral	回覆
neutral	现在有没有变成旅游景点？有没有收高额门票？
negative	无知！
positive	扎红丝巾女菩萨，噢是心中的女神------阿弥陀佛。
neutral	下载到相册
positive	南无阿弥陀佛！南无阿弥陀佛！南无阿弥陀佛！
positive	本焕长老福佑华兴！
positive	南无本师释迦牟尼佛！
neutral	是鬼！
positive	互助形式的素食馆，意在推广素食，减少杀戮，不为谋利，，，互助的形式多样，有帮忙打扫卫生洗碗的，有捐油捐米捐钱的，杭州的雨花斋似乎是比较早推广的，大理的慈缘斋也办的很用心。
negative	查
positive	聖密宗〝原生態〞臨終關懷學，聖密宗原生態〝臨終關懷〞 教法理念與修持實踐， 中國漢傳密學研究院將其上昇為中國佛教的聖密宗〝原生態〞 臨終關懷學，〝原生態〞臨終關懷〝虹化與轉世〞， 與中國佛教漢傳密教的臨終關懷〝虹化與轉世〞學
negative	希望所谓的护法居士不要借着菩萨和佛主恩泽作秀。
positive	阿弥陀佛
negative	猪主人很难过！如早知，=元金粉饰猪身。定发财！中国社会，有钱无处用，不懂用的人多多。发财机会放弃，傻不！！！
positive	云大医院，四十三医院也派了救援队，大愛无疆！
negative	我tm还能说什么
positive	南无阿弥陀佛
positive	因果不虚，种瓜得瓜种豆得豆！佛陀不会惩罚任何人，有句话叫做自作自受！同样今天恶口之人对三宝忏悔吧！不要自作聪明，因果乃宇宙之不变不坏金刚之铁律，谁也不能破坏，驾驶不是，那天下一定大乱，群魔乱舞，世界不存！
neutral	知道喷子为啥多了吧？就是什么都喷，懂不懂都喷。
negative	好奇他什么星座
positive	南无阿弥陀佛！??????南无阿弥陀佛！??????南无阿弥陀佛！??????
negative	淫棍张铁林已是英国籍，还在中国招摇撞骗，应该驱逐出境。
negative	中国人拜佛是为了回报
neutral	绝顶高手
neutral	呵呵
positive	势力自有大小之别，但业力更有善恶之分。好自为之。
positive	赞一个！
negative	无风不起浪，等着瞧
positive	《宣化上人、开示的重要性》<br>我们万佛圣城，设立有小学、中学、大学。办小学就是尽量教这些学生，怎样爱护他的身体。为什么要爱护身体呢？你爱护身体，这就是一个「孝」的开始。小学的责任，就是老师尽量灌输他们孝道的道理，令他们知道守身如玉，知道爱惜自己的身体，还要爱惜自己的家庭。<br>    所以我们的小学，就是尽量教学生怎么样尽孝道，怎么样令父母欢喜，顺从父母的意思。因此我们这个小学里，必须要读《弟子规》。这《弟子规》就是做学生、做儿子的一个规矩，所以必须要把它读会了。这是中文本子，然而我们也有英文的翻译。这是我们小学的宗旨，要教学生来「尽孝道」。<br>——一九九三年八月二十八日  宣化上人开示于万佛城
positive	合十！礼拜！随喜！赞叹！恭敬祈请佛陀，地藏菩萨，慈力摄受，放光加持众生，使众离苦得乐，究竟解脱。南无本释迦牟尼佛！南无地藏王菩萨！南无观音菩萨！南无清净大海众生！南无韦驮菩萨！???????????
neutral	给力，很牛叉，没有比你更牛⊕叉得了
neutral	这有什么用？？
neutral	刚子说的真好
negative	你还真不如他呢！就算是作秀，他是念经了，阁下及贵僚当时连个都没放！
neutral	如之奈何？
negative	魔鬼占有了寺庙
positive	希望三教归宗发扬光大！
positive	本人今天见到了他真人，和他留了影!的确是帅，当仔细看了他出家的过程和内心的读白真的很感动!他现在身处的寺庙真的很破旧很需要修复!希望有佛信仰的朋友们可去上上香火,捐些功德、尽些绵薄之力。地址是温州市永嘉县岩头镇、普安禅寺
negative	修行？修他娘的个"一一一一"一，
negative	讲的还不如我  什么也不是
positive	不寐夜长，罢倦道长，愚生死长；<br>夫人欲立德，日夜无令空<br>，日夜速如电，人命迅如是；<br>诸患集为体，为老死所伺<br>，毒剑炽火逼，万患守营卫；<br>所以族姓子出家学道，剃除须发着三法衣，以信坚固于家出家，修无上梵行，洁身受证以自娱乐，生死已尽、梵行已立、所作已办，更不复受后有。
positive	感恩
positive	这必须追回来，下不说是不是文物，老祖宗的遗体放在别人家算怎么回事！
positive	嗡嘛呢叭咪吽
neutral	杀身成仁！
neutral	金刚杵
positive	佛在生活中。
neutral	印随效应
neutral	确实没打错字，多少万来着？
positive	毕文管行骗已经多年了，不知道欺骗了多少信众，这样的人居然到今天还在肆意横行，对于揭露他的人倒泼脏水，实在让人痛心！大家广泛转发，揭露毕文管的恶行，不要让他继续危害大众！
positive	他的功绩前无古人，后无来者！
neutral	结果出来   没有正义    这个人
negative	不如到买不起农药的贫困农村去采购，还能扶贫。就按每公斤40元收购吧。我同意了。
positive	佛应该是追求一种境界。
positive	征联：万佛山中万佛寺万佛寺内万佛塔万佛塔里供万佛佛佑民安国泰<br>对联：千莲池里千莲台千莲台上千莲座千莲座内观千莲莲开拈花微笑<br><br>征联：万佛山中万佛寺万佛寺内万佛塔万佛塔里供万佛佛佑民安国泰<br>对联：千莲池里千莲台千莲台上千莲座千莲座内观千莲莲开莲池花开
negative	纯粹胡说八道
positive	是众生迷惑所致
negative	少林寺搞房地产？佛祖知道吗？
negative	佛舍弃一切追求圆满！其中就有不进女色，你一女施主去佛发舍利上摸来摸去像什么话。这也是对佛的亵渎…
positive	赞！
negative	那么释迦牟尼佛一定不是佛，死后一定会投胎变猪变牛羊，再被别人吃掉，永不翻身，因为他不是一位素食者。
neutral	奥巴马这封信无可厚非
negative	表演看上去很整齐
neutral	可以哦
positive	随喜赞叹！
positive	我相信有报应，只是有的神速，有的慢些。
negative	佛的世界里，主角只有男人，所以这么说
negative	现代花和尚！
neutral	寺院每天都有香火，失火率比较高，希望游客烧香注意防火
negative	一脸凶相，跟她师傅没法比！
negative	听说“四大皆空”是佛法最高的智慧。我在想：如果无心何以征得四大皆空，如果有心哪里有四大皆空！矛盾太明显。
positive	赞
negative	往死里整啊
negative	只要想查，问题肯定有，大家都懂的！
positive	看完评论之后，我对我国网民的素质以及理智充满了信心
negative	佛成了敛财工具,佛知道吗?
positive	感动，这就是信仰的力量
negative	和尚真有钱~
negative	苦行僧才是佛也。
positive	南无阿弥陀佛
positive	用实实在在的行动，为中国未来更好的发展做努力，我们都支持这样的好领导
positive	共同创造条件让中国佛教走向世界，化解世界性危机，贡献中国佛教的思想智慧，为维护世界和平奉献一份力量。
positive	南无本师释迦摩尼佛！<br>南无本师释迦牟尼佛！<br>南无本师释迦牟尼佛！
negative	这些和尚，不工作，光念经，骗信徒的香火銭而且众多SB就信。其实現代和尚他们自己都不相信自己！
positive	顶礼，韦陀菩萨。
positive	这群人看上去外表很脏但他们内心如连花般纯洁，而我们有很多外表干净内心却如恶魔般肮脏。
positive	阿弥陀佛?
neutral	呵呵呵
negative	方丈都这样，下面的人可想而知.......
negative	和尚，原为合尚，修为达六合，德行渡众生，一个小僧人，安能称和尚。释氏门人有狂徒，如来听得也蒙羞。
negative	会辟谣成真么？
negative	谁信？我去过的所有庙都收门票……
negative	人家有钱，赔得起。
positive	佛弟子熏习空性正见，了知一人一世界的真理，知道众生和自己本来一体，无二无别。因此，利益众生，拔苦与乐是我们的内在需求，是我们自发会去采取的行动。
negative	注定只有大师才有士力架。
positive	积不善之家必有余秧！
negative	本篇作者看来你不相信和尚开高档车，你不相信的话，可以上寺庙看看就知道了，看看主持们，所谓的高僧们，我是相信，因为在我们城市不远的地方就有一个寺庙里的和尚就开着丰田霸道，一般老百姓是开不起的，你信吗， 不信的话，可以过来我领着你看看如何？
negative	假慈悲，换取中国人的“温水情结”和善良情感，麻痹中国人、为日本军国主义忽悠更多中国人去日本旅游而已！咋没见日本僧众为被日本屠杀的南京三十余万无辜中国人下跪呢？
positive	这可是个好机会，寺院中大本年轻法师多，这不成问题
neutral	为何？
negative	神魔大战中被干掉的佛，躺地上的尸体化成了山
positive	这个世界就像冬天里的冰雪，存在是有条件的。条件消失，世界消失。宇宙不增不减。波罗僧揭谛！
negative	少林寺的黑只是小黑，背后的黑才是大黑！
neutral	当时过桥的时候，猴子把我的钱从包里掏出来了。还有我的唇膏。
negative	此火坑太过诱人，即使如释永信这等高僧，也留恋不已。粉肉黄金，佛陀可曾消受？
neutral	开的好
positive	太殊胜了！！！这次关于法华经的讨论，越辩越明晰！！！
negative	让司马南来解释下就知道了
negative	佛家都如此，到底什么是可靠的？
positive	南无阿弥陀佛
positive	阿弥陀佛，顶礼法师！
negative	从另一个方面印证了举报不是空穴来风、胡说八道。
positive	给您点赞！
negative	心中有佛。 何必形式
positive	众佛座下育众生。众生原本是众佛。众生礼赞众生佛。众生心佛本一家
positive	感动
negative	就是一个畜生
positive	南無本師釋迦牟尼佛！
negative	无论诸佛六道凡夫，，都必有，邪，恶，淫，晕，贪，惧，佛之顿悟无非是想通了什么都不重要生死为一念之间的，无我，无相，无惧，无贪，大无彻悟，，人无圣贤，真正想通的有几个，，如来也有贪，，贪在妄想一切都想得通，，不然他也无数次地以诸佛箁善之名义行无我，无相，无贪之众相，，也不必受尽磨难教会世人从善，，他就是贪，，贪在要众人都从善，众人都从善又何来之恶，，所以，，佛无众相，佛主为一位，，如来佛祖，，无相，无我，无恶，无淫，无晕，，贪一字还无法冲破想通，，所以才以众佛相教人，，我又得想我财丁兴旺，，曾氏永存
negative	都变味了。
negative	唉！人都活不好，还操心狗。
neutral	你看到无量世界拉？说说可以么？没看到的话，请勿讹传!
neutral	文化文物是世界的，只要持有人珍惜就好。
negative	这些个弟子本来精神就不正常，鉴定完毕。
negative	传教的本身就是种欲望……
neutral	棒。
positive	荷兰藏家：钱不是重点肉身佛属于中国，愿意还。中国人民感谢您……
neutral	恩恩  和老人一样
negative	这专家了的。服！
neutral	辛亏我不在上海
negative	哈利路亚
positive	你是干净的
positive	随喜赞叹出家发心功德！愿早证菩提，弘法利生！南无阿弥驼佛！
positive	顶礼师父！
positive	具相、无相，皆无分别。
neutral	1
neutral	回复:介绍完毕
neutral	好好休息 好好吃饭 好好上厕所 然后去马路边儿扶老太太过马路吧 。。。。。。
neutral	不传谣不信谣伪和尚的封建迷信是不会让我们走向修习佛法的邪道的
neutral	???
negative	然并卵
positive	特别感动，致敬。
neutral	确定这不是鸭子吗？
negative	和尚應不應該做買賣、可不可以生小孩,釋迦牟尼已經無法回答這個問題。不過很多人原本拜的也不是佛,是欲,是財,和尚做不做生意對他們來說無關緊要。
positive	南无阿弥陀佛
neutral	早说啊，到象州那么多次，都没有听说过这件事。
negative	两位女的还不错，蛮好看的。
neutral	王菲是个很纯很真的人。
positive	顶礼三十五佛！南无阿弥陀佛！
positive	南无阿弥陀佛。南无阿弥陀佛。南无阿弥陀佛。
positive	大悲寺，佛之圣地，阿弥陀佛
positive	南无地藏王菩萨，南无地藏王菩萨，南无地藏王菩萨
positive	昂山素季有东方女性的突出点，善意心美。中国人祝您，心想事成，萬事如意。
negative	菜狗好吗。这是人家有史以来的节日，节日传统就是这样，能阻止吗？
negative	妈的，不是不近女色吗……
positive	向弥光长老学习！佛法难闻，来之不易，必须好好护法护教！顶礼长老！
neutral	千篇甚至万亿一律，可能吗？十个指头十个脚趾一样长，你要吗？
neutral	????????
negative	生命其本质特征就是欲望，没有欲望是不可能成为生命，人类是一切生命中欲望最高最多者，欲望多者苦乐也多，欲望与欲望之间的战争就是痛苦之源，比如用善欲战恶欲，用佛欲去战本欲都可谓之痛苦！人类所受的就是欲罪，而其他动植物欲少而苦痛也少！
positive	心安而佛
positive	诸佛菩萨千百万亿化身
positive	南无阿弥陀佛
negative	酒肉穿肠过，佛祖嘴中留。
positive	好
positive	那些乳臭未干的小儿狗屁都不懂，哪有资格评论百岁佛学大师？
positive	以善方便智
negative	满脸横肉，满肚肥肠
neutral	不在梦中觉醒，或在梦中灭亡！
positive	顶礼，阿弥陀佛！
positive	好感动
neutral	韩国好象也有狗肉节，怎么不见他们喷。
positive	万佛山中万佛寺万佛寺内万佛塔万佛塔里供万佛佛佑民安国泰<br>千寻塔上千寻法千寻法外千寻偈千寻偈中表千寻寻保风调雨顺
positive	南无阿弥陀佛！
neutral	本来没有兴趣，现在想了。
positive	只有仇视中华文化的人才会仇视河南。
positive	观音菩萨.观音菩萨.观音菩萨.观音菩萨.观音菩萨.观音菩萨.观音菩萨.观音菩萨.观音菩萨.观音菩萨.
neutral	我认为：一本金刚经，足够。一本六祖坛经，足以。
neutral	日本民族应该被战火净化
positive	太可怜了
positive	我当为汝说一实道，汝当思惟，守护一念，一念者谓：菩提心。<br>    菩提心者，名曰大乘。<br>    诸佛菩萨为众生故，分别说三：汝当念念常勤守护是菩提心，勿令忘失。纵有五阴四蛇、三毒六贼、一切诸魔，来所侵娆，终不能变是菩提心。因获如是菩提心故，身如金刚，心如虚空，难可沮坏。因不坏故，即得阿耨多罗三藐三菩提。因得阿耨多罗三藐三菩提故，常乐我净具足而有，即能远离此无常杀鬼生老病死诸地狱苦。
negative	大师，你收了猴哥做徒弟啊？前途无量
positive	记得科举八股文，替圣者立言。大乘是谓。
neutral	我觉得佛法就是佛法，如果整什么鬼啊，神啊的，反而亵渎了佛法的本意
positive	支持凤凰佛教护持佛法，保护宗教人士的合法权益。
neutral	你怎么能这样说啊？证据呢？随便说可是有问题的啊！
positive	快乐.学佛。
neutral	同问！
neutral	完全是蛮夷，玉林滚出中国吧！！！
negative	哈哈哈他之前还为天津祈福一小时，有屁用想为自己洗白啊
negative	和尚，以公司化来经营少林寺已经堕入魔道，佛门乃清静之地你却让少林寺藏污纳垢毁坏少林千年声誉。佛祖降罪而等何以面对？？？
positive	南无阿弥陀佛
positive	南无阿弥陀佛！顶礼上广下钦法师！说法者，无少法可说。因众缘而示。得法者，无少法可得，为解粘去缚。六度般若，为求圣智者说，不为执世者宣。智者悟成甘露，依文解义则成毒药。
positive	随喜赞叹
positive	阿弥陀佛。
neutral	建议入刑。
negative	看着都不像好人
positive	南无阿弥陀佛。人是应该有信仰的。
neutral	哈哈，哈哈哈。
positive	绝不食肉
negative	是嘛，我也呵呵了
negative	没有误解，只是比西方认为的还不如！
neutral	可笑，冷暖自知。
neutral	又回头了.
negative	这些所谓的灵异事件无非是用来吸引普通人信佛罢了。我向往的是佛教的伟大教义。
positive	一人一世界，一切的生命都是自我世界里的一部分，一切的生命不再与我无关。
neutral	同意
neutral	队站好了，一生平安啊。
negative	这和尚是临时工吧？
positive	愿佛法永住世。法輪常轉
negative	花和尚
positive	若以色见我，以音声求我，是人行邪道，不能见如来。
negative	阿弥陀佛到确有个秘书，你可知它圣号
neutral	扔纸币的是怎么想的？
neutral	哦，明白了……
positive	好好努力吧
neutral	“人想透一点，不管你多牛，来的地方不同，去的地方一样——火葬场。<br>一根木柴没有燃烧是朽木，点燃成了火，……<br>火葬场一样，结果不一定，如把生命比成火，当在有限的生命里把握住活着的意义，当知自我归宿……<br>马总创业之路，其中有苦有乐，做为中国人，曾经经历过多多的无助！实在没有办法了，不然，也可能不会去吸引日资，马总在网上树了块门板，从地滩开始，门板越来越大，即不生产，又销售，专收门板费，成功与否，不在您金盘银盘，而是看生产厂家，有没有利润继续下去，淘宝商家能不能持续下去，<br>您中间的利润是否更能利民利众，如果是用实体商的巨额损失换来您点点萤光，还有一半是属于日本人的？……<br>有钱了，说什么都对，正在考验全民素质问题……
neutral	多少林寺收粮
neutral	此鬼倒也高寿啊。
